review_id,customer_name,age,brand,model,price_usd,price_local,currency,exchange_rate_to_usd,rating,sentiment,country,language,review_date,verified_purchase,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,helpful_votes,source,Cluster,Cluster_Name
44944,13682,22,3,8,728.06,32127,0,3.67,2.0,2,5,0,1020,True,2,3,2,2,1,4,1,2,Premium Phones
44945,13588,40,2,6,472.89,37072,4,0.93,5.0,2,3,1,921,True,5,3,5,4,3,4,0,0,Budget Phones
44946,19696,38,3,9,645.81,4048,7,1.0,4.0,2,7,0,559,True,4,4,3,2,4,6,3,1,Mid Range Phones
44947,10635,25,6,17,216.23,23762,5,0.78,5.0,2,6,0,875,False,5,5,5,4,5,5,2,1,Mid Range Phones
44948,11130,27,0,20,1481.9,35547,4,0.93,1.0,0,3,1,558,True,2,1,1,2,2,3,4,2,Premium Phones
44949,41996,27,6,5,677.6,38607,4,0.93,2.0,0,3,1,862,True,2,3,4,3,1,3,4,2,Premium Phones
44950,31473,21,3,8,368.28,9644,1,1.53,1.0,1,0,0,722,True,2,1,2,1,2,1,4,2,Premium Phones
44951,31911,41,2,0,476.13,25240,5,0.78,2.0,0,6,0,855,True,1,1,2,1,1,2,3,2,Premium Phones
44952,35876,28,4,15,526.77,42907,6,83.0,5.0,2,4,2,591,True,5,5,4,5,5,3,4,3,Gaming Phones
44953,18792,41,4,16,373.62,36431,4,0.93,2.0,1,3,1,55,True,1,1,3,1,2,1,4,2,Premium Phones
44954,18521,39,6,17,593.04,38005,4,0.93,3.0,2,3,1,816,False,3,2,4,1,2,0,0,2,Premium Phones
44955,6062,26,6,5,485.04,18516,0,3.67,5.0,2,5,0,368,True,4,4,4,5,4,4,0,0,Budget Phones
44956,10442,38,2,6,301.29,41502,6,83.0,3.0,2,4,2,934,True,3,3,2,4,3,4,3,3,Gaming Phones
44957,2936,23,5,4,528.06,10787,1,1.53,5.0,2,0,0,404,True,4,3,5,4,5,4,3,0,Budget Phones
44958,4274,40,5,4,939.88,45344,6,83.0,4.0,2,4,2,74,True,4,3,3,3,3,3,1,3,Gaming Phones
44959,20324,32,5,3,1323.12,34200,0,3.67,2.0,1,5,0,791,True,1,2,3,1,2,2,1,2,Premium Phones
44960,34973,35,5,3,1355.83,18516,0,3.67,5.0,2,5,0,985,True,5,4,5,4,5,6,4,0,Budget Phones
44961,17322,25,5,2,508.47,25489,5,0.78,1.0,0,6,0,848,False,1,1,3,1,1,1,1,2,Premium Phones
44962,16315,47,5,2,1369.49,35391,4,0.93,4.0,2,3,1,984,True,4,5,5,2,4,2,4,0,Budget Phones
44963,29639,18,2,0,460.42,25136,5,0.78,3.0,2,6,0,759,False,3,2,3,2,2,5,4,1,Mid Range Phones
44964,33848,40,0,20,1488.8,35556,4,0.93,4.0,2,3,1,338,False,4,3,4,5,3,4,1,0,Budget Phones
44965,30208,18,1,12,712.85,6311,1,1.53,4.0,2,0,0,741,True,2,3,3,5,5,3,4,0,Budget Phones
44966,38342,36,5,2,960.68,18516,3,1.38,3.0,2,2,0,849,True,3,3,3,2,4,4,3,0,Budget Phones
44967,21209,18,5,4,919.88,12657,3,1.38,4.0,2,2,0,1025,True,4,3,5,3,4,1,2,0,Budget Phones
44968,43280,23,5,3,1082.05,34812,4,0.93,1.0,0,3,1,526,True,1,2,1,1,1,2,2,2,Premium Phones
44969,19210,42,1,10,591.73,11307,1,1.53,3.0,0,0,0,332,True,4,3,2,2,2,0,1,2,Premium Phones
44970,41765,33,0,19,1227.57,13635,3,1.38,1.0,0,2,0,391,True,1,1,1,1,1,0,0,2,Premium Phones
44971,30075,29,2,14,682.16,18516,3,1.38,1.0,0,2,0,813,True,1,2,1,2,1,7,1,2,Premium Phones
44972,3618,40,2,6,277.52,41366,6,83.0,3.0,2,4,2,95,True,3,3,1,2,1,6,0,3,Gaming Phones
44973,16020,18,3,9,569.75,25957,5,0.78,3.0,2,6,0,366,False,2,1,1,1,2,5,1,2,Premium Phones
44974,8304,35,1,11,637.585,4574,7,1.0,1.0,1,7,0,78,True,2,1,1,1,1,2,2,2,Premium Phones
44975,42097,18,5,4,1073.92,8004,1,1.53,5.0,2,0,0,885,True,5,4,4,4,5,4,4,0,Budget Phones
44976,6585,26,4,15,591.65,26141,5,0.78,4.0,2,6,0,712,False,2,2,4,4,4,5,1,1,Mid Range Phones
44977,45467,33,3,8,986.05,22233,2,5.7,3.0,2,1,3,513,True,2,2,3,5,1,5,4,0,Budget Phones
44978,39867,30,1,12,1000.7,22296,2,5.7,2.0,1,1,3,819,True,2,2,1,2,2,1,1,2,Premium Phones
44979,19202,47,6,5,371.07,29512,0,3.67,4.0,2,5,0,627,True,1,4,4,4,3,5,4,0,Budget Phones
44980,37057,18,3,8,719.51,17394,3,1.38,3.0,2,2,0,627,False,1,3,4,3,2,6,1,0,Budget Phones
44981,27202,42,2,6,286.75,17884,2,5.7,3.0,0,1,3,1058,False,4,2,2,4,4,4,0,0,Budget Phones
44982,9346,18,3,7,573.76,19885,2,5.7,4.0,2,1,3,1078,True,3,3,3,4,2,4,2,0,Budget Phones
44983,11766,36,2,6,699.86,26889,5,0.78,3.0,2,6,0,792,True,3,2,3,2,2,7,4,1,Mid Range Phones
44984,33937,37,1,12,1010.25,13059,3,1.38,4.0,2,2,0,100,True,4,4,3,5,4,5,4,0,Budget Phones
44985,42215,40,1,10,903.77,12586,3,1.38,2.0,1,2,0,882,True,2,2,1,2,1,1,2,2,Premium Phones
44986,36932,38,5,2,1272.76,34100,0,3.67,2.0,2,5,0,502,True,2,1,1,1,1,3,2,2,Premium Phones
44987,22562,40,0,19,1193.19,501,7,1.0,4.0,1,7,0,988,True,5,4,3,4,5,2,0,1,Mid Range Phones
44988,24884,34,4,16,545.63,3251,7,1.0,5.0,2,7,0,580,True,5,4,3,4,5,5,0,1,Mid Range Phones
44989,5264,56,3,9,406.22,2117,7,1.0,3.0,2,7,0,282,True,2,2,3,2,1,4,4,1,Mid Range Phones
44990,31134,32,4,15,465.27,25168,5,0.78,4.0,2,6,0,473,True,4,3,5,5,4,8,3,1,Mid Range Phones
44991,15106,33,1,12,994.1,22265,2,5.7,3.0,2,1,3,763,True,4,2,2,2,3,4,1,0,Budget Phones
44992,22834,18,0,20,1456.94,23287,2,5.7,2.0,0,1,3,738,True,2,2,4,1,4,3,1,2,Premium Phones
44993,37872,26,5,3,1063.26,33625,0,3.67,3.0,2,5,0,615,True,2,2,3,2,1,4,2,2,Premium Phones
44994,33182,21,4,16,273.56,24031,5,0.78,5.0,2,6,0,120,True,5,3,4,5,4,3,3,1,Mid Range Phones
44995,27839,32,5,1,1258.25,40570,6,83.0,2.0,1,4,2,720,True,1,2,1,1,1,1,0,3,Gaming Phones
44996,8417,44,1,12,785.0,12025,3,1.38,3.0,2,2,0,368,True,2,1,2,2,1,3,0,2,Premium Phones
44997,6675,41,6,5,482.33,25291,5,0.78,4.0,2,6,0,268,True,2,3,4,5,5,5,3,1,Mid Range Phones
44998,41276,20,6,13,248.53,9020,1,1.53,3.0,1,0,0,398,True,3,3,4,2,3,1,2,0,Budget Phones
44999,23072,18,2,0,382.05,9729,1,1.53,5.0,2,0,0,626,False,4,4,5,5,4,5,3,0,Budget Phones
45000,32841,19,0,18,909.07,5516,7,1.0,4.0,2,7,0,66,False,3,5,5,4,5,3,2,1,Mid Range Phones
45001,39733,37,1,12,1085.74,8062,1,1.53,4.0,2,0,0,857,False,4,3,4,5,3,5,4,0,Budget Phones
45002,42072,26,0,18,1133.31,33820,0,3.67,2.0,0,5,0,594,True,3,1,1,3,2,1,2,2,Premium Phones
45003,37847,33,6,5,393.79,15102,3,1.38,5.0,2,2,0,404,True,3,5,2,5,5,3,0,0,Budget Phones
45004,33771,19,4,15,488.25,2747,7,1.0,4.0,2,7,0,833,False,3,4,3,4,3,5,3,1,Mid Range Phones
45005,7734,39,1,12,743.76,4701,7,1.0,1.0,0,7,0,920,True,3,1,1,1,1,1,1,2,Premium Phones
45006,35514,28,2,6,249.53,41223,6,83.0,4.0,2,4,2,1094,True,5,3,5,4,4,7,3,3,Gaming Phones
45007,19293,33,0,19,1341.21,752,7,1.0,5.0,2,7,0,677,True,5,3,5,5,4,4,0,1,Mid Range Phones
45008,11857,37,4,16,244.81,23889,5,0.78,3.0,0,6,0,1085,True,2,1,3,3,1,0,1,2,Premium Phones
45009,29915,36,0,20,1235.36,35137,4,0.93,1.0,0,3,1,509,True,1,1,1,1,1,3,2,2,Premium Phones
45010,2060,20,1,10,1043.34,22430,2,5.7,2.0,0,1,3,31,True,3,1,1,2,2,3,4,2,Premium Phones
45011,11307,25,2,14,506.97,18516,0,3.67,4.0,2,5,0,426,True,2,4,3,4,4,3,2,0,Budget Phones
45012,3767,18,0,18,1045.75,45779,6,83.0,4.0,2,4,2,808,True,4,5,4,4,4,5,3,3,Gaming Phones
45013,26458,22,1,11,725.33,20915,2,5.7,2.0,0,1,3,85,True,2,3,2,1,2,3,0,2,Premium Phones
45014,16949,18,6,5,220.59,35682,4,0.93,4.0,2,3,1,584,False,4,4,3,2,5,5,4,0,Budget Phones
45015,21669,27,1,11,712.45,38804,4,0.93,1.0,0,3,1,573,True,1,1,3,1,1,1,3,2,Premium Phones
45016,24413,29,6,17,605.51,16667,3,1.38,3.0,1,2,0,580,True,3,3,2,2,1,2,0,2,Premium Phones
45017,3522,38,4,15,403.37,42065,6,83.0,2.0,1,4,2,1067,True,2,1,1,2,1,1,2,3,Gaming Phones
45018,32391,32,3,7,383.77,9744,1,1.53,4.0,2,0,0,901,True,3,2,4,2,1,9,4,0,Budget Phones
45019,21128,28,1,11,1064.8,33628,0,3.67,3.0,2,5,0,414,False,3,5,3,3,3,7,4,0,Budget Phones
45020,16803,45,2,0,368.18,36402,4,0.93,5.0,2,3,1,1042,True,5,4,4,4,5,11,0,0,Budget Phones
45021,27910,18,3,8,637.585,37567,4,0.93,4.0,2,3,1,793,True,2,2,5,3,3,8,1,0,Budget Phones
45022,395,18,5,4,1124.37,8157,1,1.53,1.0,0,0,0,568,True,1,1,1,1,1,1,4,2,Premium Phones
45023,19314,27,2,14,680.55,26731,5,0.78,5.0,2,6,0,355,False,5,5,5,4,4,4,1,1,Mid Range Phones
45024,29470,24,1,11,1084.41,33692,0,3.67,5.0,2,5,0,802,True,3,3,5,4,3,8,1,0,Budget Phones
45025,44078,30,5,4,524.74,42896,6,83.0,3.0,2,4,2,849,True,4,1,3,4,2,6,2,3,Gaming Phones
45026,45790,47,3,7,507.16,42737,6,83.0,3.0,1,4,2,673,True,2,1,2,2,2,1,1,3,Gaming Phones
45027,44182,34,0,21,1078.76,13323,3,1.38,4.0,2,2,0,230,False,3,5,5,2,5,3,1,0,Budget Phones
45028,372,18,4,15,637.585,18516,1,1.53,5.0,2,0,0,34,True,4,4,4,5,4,6,1,0,Budget Phones
45029,6375,47,4,16,386.02,1989,7,1.0,3.0,2,7,0,609,True,3,1,3,1,1,5,1,1,Mid Range Phones
45030,25930,18,2,0,685.07,18516,3,1.38,3.0,1,2,0,454,True,2,1,1,1,4,4,4,2,Premium Phones
45031,29585,23,3,9,973.25,28177,5,0.78,4.0,2,6,0,151,False,4,3,1,4,5,5,3,1,Mid Range Phones
45032,32690,37,5,4,1371.72,40788,6,83.0,4.0,2,4,2,354,True,4,5,5,4,4,3,1,3,Gaming Phones
45033,25696,36,3,9,620.78,11496,1,1.53,3.0,2,0,0,924,True,2,3,1,2,2,3,0,2,Premium Phones
45034,17838,38,6,5,233.66,35755,4,0.93,2.0,2,3,1,1042,False,1,1,1,3,1,3,1,2,Premium Phones
45035,43835,28,5,1,1374.08,40790,6,83.0,5.0,2,4,2,853,False,5,5,4,5,4,5,0,3,Gaming Phones
45036,27190,29,3,7,507.41,15901,3,1.38,2.0,1,2,0,978,True,1,2,2,1,1,5,1,2,Premium Phones
45037,38873,26,5,2,575.17,16466,3,1.38,3.0,1,2,0,831,False,5,1,3,4,2,0,1,2,Premium Phones
45038,6371,26,5,3,451.69,30078,0,3.67,1.0,1,5,0,417,True,2,1,2,1,2,0,0,2,Premium Phones
45039,22424,28,1,12,527.29,30643,0,3.67,4.0,2,5,0,819,False,1,4,2,5,2,6,1,0,Budget Phones
45040,42435,24,6,13,530.87,42942,6,83.0,3.0,2,4,2,685,True,2,1,2,2,1,4,0,3,Gaming Phones
45041,35501,19,2,6,389.49,41992,6,83.0,3.0,1,4,2,395,False,1,2,3,3,3,1,1,3,Gaming Phones
45042,19494,24,6,5,602.89,3752,7,1.0,4.0,2,7,0,133,True,5,3,2,2,4,4,0,1,Mid Range Phones
45043,10544,18,3,8,748.76,6520,1,1.53,4.0,2,0,0,283,False,3,5,3,4,3,3,0,0,Budget Phones
45044,28741,50,6,17,248.31,23903,5,0.78,3.0,0,6,0,762,True,4,3,2,2,5,0,0,1,Mid Range Phones
45045,28786,42,1,10,703.95,31979,0,3.67,3.0,2,5,0,866,True,1,1,3,2,2,1,2,2,Premium Phones
45046,35564,25,2,0,448.18,42363,6,83.0,1.0,0,4,2,847,True,1,1,2,1,1,2,4,3,Gaming Phones
45047,38640,24,4,15,284.04,14498,3,1.38,2.0,1,2,0,684,True,1,1,1,1,2,3,1,2,Premium Phones
45048,30734,28,3,9,918.07,7368,1,1.53,1.0,0,0,0,997,False,1,2,1,1,1,1,3,2,Premium Phones
45049,28570,18,5,1,752.74,21067,2,5.7,4.0,2,1,3,538,True,2,5,4,2,5,5,4,0,Budget Phones
45050,5105,49,2,6,784.3,44660,6,83.0,1.0,0,4,2,1041,True,1,1,1,2,1,2,3,3,Gaming Phones
45051,10086,22,2,14,786.64,6752,1,1.53,1.0,0,0,0,172,True,1,1,1,1,1,1,3,2,Premium Phones
45052,22082,36,0,21,1432.64,23588,5,0.78,4.0,2,6,0,723,True,4,2,3,4,4,4,1,1,Mid Range Phones
45053,5812,31,3,7,489.77,30325,0,3.67,3.0,2,5,0,68,False,3,4,5,3,3,8,0,0,Budget Phones
45054,19784,45,1,11,667.13,17060,3,1.38,1.0,2,2,0,757,False,1,1,1,1,1,2,2,2,Premium Phones
45055,22221,22,0,18,1092.57,33727,0,3.67,4.0,2,5,0,920,False,4,4,4,5,4,2,3,0,Budget Phones
45056,29011,45,1,10,1055.72,13231,3,1.38,4.0,2,2,0,1045,True,4,5,4,3,3,6,2,0,Budget Phones
45057,12300,36,4,16,488.81,10464,1,1.53,4.0,2,0,0,624,True,1,4,2,3,4,5,3,0,Budget Phones
45058,18269,24,1,11,1071.12,22509,2,5.7,2.0,1,1,3,1088,False,1,2,2,1,2,3,4,2,Premium Phones
45059,29936,29,3,9,790.57,44688,6,83.0,2.0,0,4,2,404,True,1,1,2,1,1,1,0,3,Gaming Phones
45060,33365,25,2,14,305.95,17976,2,5.7,3.0,1,1,3,360,False,3,2,3,1,4,1,1,2,Premium Phones
45061,44040,48,6,17,588.43,37964,4,0.93,3.0,2,3,1,478,True,1,1,1,2,3,11,3,2,Premium Phones
45062,14795,41,1,12,596.72,43518,6,83.0,4.0,2,4,2,839,True,3,3,5,4,3,3,2,3,Gaming Phones
45063,44073,43,0,19,893.15,5456,7,1.0,2.0,0,7,0,124,True,2,1,1,1,1,4,1,2,Premium Phones
45064,945,31,0,18,1456.36,13989,3,1.38,3.0,2,2,0,434,False,3,2,4,3,3,9,3,0,Budget Phones
45065,5351,22,3,8,815.75,6892,1,1.53,3.0,2,0,0,931,True,3,3,2,2,4,11,0,0,Budget Phones
45066,29095,21,2,14,630.33,3942,7,1.0,2.0,0,7,0,330,True,1,2,1,1,2,0,4,2,Premium Phones
45067,3408,27,5,4,637.585,39853,4,0.93,3.0,2,3,1,771,True,2,2,1,2,4,4,3,2,Premium Phones
45068,39520,30,1,10,845.06,27660,5,0.78,3.0,1,6,0,90,True,1,3,2,3,2,2,2,2,Premium Phones
45069,18962,18,2,0,552.22,3305,7,1.0,2.0,0,7,0,392,True,2,2,1,2,2,2,4,2,Premium Phones
45070,26237,34,6,17,271.53,17796,2,5.7,3.0,1,1,3,674,False,3,3,3,4,5,3,4,0,Budget Phones
45071,18422,30,1,12,604.38,43580,6,83.0,1.0,1,4,2,332,True,1,1,1,1,2,2,3,3,Gaming Phones
45072,40639,38,0,18,1133.75,389,7,1.0,3.0,0,7,0,82,True,1,2,1,4,1,4,4,2,Premium Phones
45073,38349,32,0,19,902.81,12580,3,1.38,3.0,2,2,0,900,True,4,4,3,2,2,2,0,0,Budget Phones
45074,15878,35,2,6,560.35,25888,5,0.78,1.0,0,6,0,241,True,1,2,1,1,1,3,3,2,Premium Phones
45075,21493,34,4,16,504.8,25453,5,0.78,4.0,2,6,0,605,True,4,2,4,3,3,2,4,1,Mid Range Phones
45076,6498,28,4,16,293.64,9227,1,1.53,4.0,2,0,0,511,True,5,3,3,4,4,5,2,0,Budget Phones
45077,5790,21,2,14,637.585,32146,0,3.67,3.0,1,5,0,1067,True,3,2,2,2,3,0,1,2,Premium Phones
45078,21372,18,0,20,1018.16,13089,3,1.38,3.0,1,2,0,991,False,4,3,3,4,3,2,4,0,Budget Phones
45079,22716,25,4,15,542.3,19592,2,5.7,5.0,2,1,3,74,True,4,5,4,5,4,4,3,0,Budget Phones
45080,38123,22,4,16,476.87,15683,3,1.38,1.0,1,2,0,667,False,2,1,1,1,1,3,1,2,Premium Phones
45081,37477,25,6,5,379.47,29562,0,3.67,3.0,1,5,0,820,True,3,3,1,2,4,5,1,0,Budget Phones
45082,9075,18,1,12,974.24,45506,6,83.0,4.0,2,4,2,1034,True,4,4,2,3,3,6,2,3,Gaming Phones
45083,8493,33,2,6,728.63,11710,3,1.38,3.0,2,2,0,297,True,2,3,3,2,2,6,2,0,Budget Phones
45084,21709,43,3,8,435.47,2343,7,1.0,2.0,0,7,0,824,False,3,1,3,2,2,2,1,2,Premium Phones
45085,39019,27,6,5,637.585,9154,1,1.53,1.0,0,0,0,955,True,1,1,2,1,1,1,1,2,Premium Phones
45086,7132,25,0,20,1378.79,13879,3,1.38,3.0,1,2,0,226,False,2,1,3,3,2,0,3,2,Premium Phones
45087,40003,26,6,5,602.13,20118,2,5.7,3.0,2,1,3,757,True,2,2,3,3,3,2,0,0,Budget Phones
45088,35248,34,2,0,204.73,35618,4,0.93,3.0,1,3,1,733,True,2,3,4,4,2,3,3,0,Budget Phones
45089,43382,45,4,15,272.06,35935,4,0.93,3.0,1,3,1,1015,False,5,1,2,2,1,1,3,2,Premium Phones
45090,42557,18,3,8,696.6,17258,3,1.38,1.0,0,2,0,534,True,1,1,1,1,1,1,0,2,Premium Phones
45091,37757,18,2,0,337.43,18142,2,5.7,2.0,0,1,3,162,False,2,2,2,1,1,3,0,2,Premium Phones
45092,30299,29,3,8,696.2,4415,7,1.0,2.0,1,7,0,622,True,1,2,1,3,2,4,0,2,Premium Phones
45093,216,26,5,4,514.42,25543,5,0.78,4.0,2,6,0,587,True,4,4,5,4,4,8,4,1,Mid Range Phones
45094,34996,43,4,15,470.13,25201,5,0.78,2.0,1,6,0,260,True,1,3,3,1,2,1,1,2,Premium Phones
45095,8072,25,2,6,257.27,14372,3,1.38,4.0,2,2,0,381,True,3,1,3,4,5,5,4,0,Budget Phones
45096,34794,33,2,14,637.585,19775,2,5.7,1.0,0,1,3,211,False,2,1,1,1,2,2,4,2,Premium Phones
45097,6747,41,0,18,1199.92,28828,5,0.78,3.0,1,6,0,973,True,3,2,2,2,2,2,2,2,Premium Phones
45098,30724,32,6,17,586.01,3602,7,1.0,2.0,1,7,0,524,True,1,1,1,2,1,2,1,2,Premium Phones
45099,30238,26,1,10,943.64,39958,4,0.93,4.0,1,3,1,337,True,2,4,3,3,3,4,0,0,Budget Phones
45100,13877,41,2,0,294.12,17919,2,5.7,1.0,0,1,3,25,True,1,1,1,1,1,2,3,2,Premium Phones
45101,3058,35,4,15,555.27,25857,5,0.78,3.0,1,6,0,883,True,2,3,3,2,2,2,1,2,Premium Phones
45102,1557,43,1,10,955.52,7540,1,1.53,3.0,2,0,0,575,True,3,1,3,1,2,7,3,0,Budget Phones
45103,2177,18,3,9,842.46,21544,2,5.7,1.0,1,1,3,40,True,1,1,1,1,1,2,2,2,Premium Phones
45104,1884,25,1,12,912.51,33033,0,3.67,5.0,2,5,0,261,True,5,5,5,5,5,8,4,0,Budget Phones
45105,12995,34,0,20,1202.56,22809,2,5.7,2.0,1,1,3,595,True,1,1,1,1,1,2,0,2,Premium Phones
45106,12204,31,4,15,285.54,24097,5,0.78,4.0,2,6,0,899,False,3,2,5,2,3,6,1,1,Mid Range Phones
45107,743,18,6,5,537.87,25726,5,0.78,5.0,2,6,0,1016,True,5,4,5,4,5,6,2,1,Mid Range Phones
45108,12867,30,0,19,1002.26,22298,2,5.7,2.0,1,1,3,700,False,1,1,1,1,1,0,0,2,Premium Phones
45109,17609,18,0,18,1161.59,22735,2,5.7,4.0,2,1,3,370,True,5,4,3,2,5,8,3,0,Budget Phones
45110,35232,49,0,18,872.04,39633,4,0.93,1.0,0,3,1,914,True,1,1,1,2,2,4,4,2,Premium Phones
45111,26368,24,4,15,429.51,18728,2,5.7,1.0,0,1,3,744,True,1,1,1,1,1,1,4,2,Premium Phones
45112,27163,22,0,20,838.27,21531,2,5.7,4.0,2,1,3,253,True,5,4,3,4,5,5,3,0,Budget Phones
45113,1017,43,3,9,356.08,18254,2,5.7,2.0,2,1,3,174,False,2,3,4,2,4,2,3,0,Budget Phones
45114,30789,35,2,14,789.35,32468,0,3.67,5.0,2,5,0,1094,True,5,5,5,3,3,5,2,0,Budget Phones
45115,1312,34,2,14,772.34,32363,0,3.67,1.0,0,5,0,864,True,1,1,1,1,2,1,3,2,Premium Phones
45116,12080,20,6,5,494.99,25377,5,0.78,4.0,2,6,0,67,True,3,4,4,5,4,5,1,1,Mid Range Phones
45117,33781,34,1,11,1005.66,7762,1,1.53,5.0,2,0,0,1065,False,3,5,5,5,5,3,2,0,Budget Phones
45118,25090,19,4,15,340.31,36244,4,0.93,3.0,1,3,1,641,True,1,3,4,1,4,0,3,2,Premium Phones
45119,5536,27,3,7,831.05,12225,3,1.38,3.0,1,2,0,1049,True,3,3,3,2,2,5,2,0,Budget Phones
45120,15168,21,2,6,502.32,25435,5,0.78,4.0,2,6,0,154,True,3,2,5,4,3,5,2,1,Mid Range Phones
45121,43090,37,0,18,1222.56,34005,0,3.67,5.0,2,5,0,569,False,3,3,4,5,5,8,4,0,Budget Phones
45122,33657,36,2,14,234.2,17616,2,5.7,4.0,2,1,3,1055,True,5,4,5,5,3,3,4,0,Budget Phones
45123,27313,42,2,6,580.5,16497,3,1.38,3.0,2,2,0,92,True,2,1,2,3,3,6,4,0,Budget Phones
45124,15502,18,3,9,538.75,10863,1,1.53,4.0,2,0,0,251,True,5,4,4,5,5,3,4,0,Budget Phones
45125,33843,32,0,19,1232.92,35132,4,0.93,5.0,2,3,1,139,False,5,4,3,5,3,11,4,0,Budget Phones
45126,24928,26,1,12,549.01,16257,3,1.38,3.0,1,2,0,1005,True,3,4,4,2,1,1,2,2,Premium Phones
45127,27153,33,0,19,1215.87,8317,1,1.53,3.0,0,0,0,240,True,3,3,4,3,2,5,1,0,Budget Phones
45128,34314,34,0,21,1183.8,488,7,1.0,4.0,2,7,0,142,True,2,3,2,2,3,4,1,1,Mid Range Phones
45129,5323,41,6,17,404.23,2104,7,1.0,2.0,1,7,0,1065,True,3,3,3,2,1,0,2,1,Mid Range Phones
45130,1804,20,1,12,737.22,18516,6,83.0,3.0,1,4,2,974,True,3,1,4,4,3,3,0,3,Gaming Phones
45131,607,18,4,15,502.83,19257,2,5.7,5.0,2,1,3,639,True,5,3,5,4,5,4,3,0,Budget Phones
45132,2374,28,0,19,1195.05,33950,0,3.67,4.0,2,5,0,579,True,3,4,5,4,4,5,0,0,Budget Phones
45133,45559,26,2,6,637.585,41746,6,83.0,3.0,1,4,2,1070,True,2,2,2,2,4,4,1,3,Gaming Phones
45134,9411,37,4,16,238.5,41167,6,83.0,2.0,1,4,2,13,True,2,3,1,2,2,3,2,3,Gaming Phones
45135,9043,38,6,5,423.77,42193,6,83.0,4.0,2,4,2,1071,True,4,3,4,4,3,4,4,3,Gaming Phones
45136,1971,18,0,21,1311.91,23033,2,5.7,5.0,2,1,3,367,True,4,4,4,4,4,4,1,0,Budget Phones
45137,6107,24,3,9,811.89,21399,2,5.7,3.0,1,1,3,962,True,4,2,2,3,2,3,3,0,Budget Phones
45138,15706,35,0,20,738.09,4671,7,1.0,4.0,2,7,0,1047,False,4,2,3,5,3,4,3,1,Mid Range Phones
45139,42650,18,0,18,1102.6,13403,3,1.38,4.0,2,2,0,177,True,3,5,4,5,3,5,1,0,Budget Phones
45140,27462,35,6,5,464.65,2573,7,1.0,1.0,0,7,0,73,False,1,1,1,2,2,0,1,2,Premium Phones
45141,30772,24,4,15,425.86,18516,0,3.67,3.0,1,5,0,524,True,4,3,4,3,4,1,0,0,Budget Phones
45142,16500,56,0,18,1175.96,13534,3,1.38,4.0,2,2,0,114,True,4,4,3,3,3,3,4,0,Budget Phones
45143,22920,22,5,4,789.81,32473,0,3.67,4.0,2,5,0,45,True,4,5,2,4,4,3,1,0,Budget Phones
45144,16717,32,0,18,733.19,20952,2,5.7,4.0,2,1,3,15,False,4,3,5,1,2,8,2,0,Budget Phones
45145,41570,29,1,11,503.85,18516,6,83.0,2.0,0,4,2,1093,True,3,1,1,2,3,2,3,3,Gaming Phones
45146,3497,21,6,17,290.22,41444,6,83.0,3.0,1,4,2,960,True,3,2,3,3,5,2,1,3,Gaming Phones
45147,36163,43,1,11,1036.3,114,7,1.0,3.0,2,7,0,620,True,4,3,2,2,3,9,3,1,Mid Range Phones
45148,6541,33,4,15,464.6,18980,2,5.7,5.0,2,1,3,1020,True,5,4,5,4,5,6,4,0,Budget Phones
45149,16357,37,4,15,270.08,9121,1,1.53,4.0,2,0,0,96,True,3,5,4,4,3,7,4,0,Budget Phones
45150,31597,30,3,9,646.92,26515,5,0.78,2.0,1,6,0,271,False,1,1,1,3,2,1,3,2,Premium Phones
45151,39072,20,6,5,280.29,9169,1,1.53,3.0,1,0,0,721,True,3,3,1,3,2,3,3,2,Premium Phones
45152,16757,26,2,14,399.55,36582,4,0.93,5.0,2,3,1,510,True,3,5,3,5,3,5,1,0,Budget Phones
45153,37788,33,3,9,762.54,11903,3,1.38,3.0,2,2,0,504,True,2,3,2,3,2,3,4,0,Budget Phones
45154,7520,45,2,0,736.94,27121,5,0.78,4.0,2,6,0,568,True,5,5,4,5,4,2,1,1,Mid Range Phones
45155,13705,30,1,12,760.93,6594,1,1.53,3.0,1,0,0,602,False,2,3,1,2,3,2,0,2,Premium Phones
45156,34252,36,6,13,679.98,26727,5,0.78,1.0,0,6,0,975,True,1,1,1,1,1,1,4,2,Premium Phones
45157,43793,18,4,16,292.72,24120,5,0.78,1.0,1,6,0,524,False,1,1,1,1,3,2,2,2,Premium Phones
45158,6643,28,4,16,182.0,23646,5,0.78,2.0,1,6,0,842,True,2,1,2,1,1,1,3,2,Premium Phones
45159,20761,33,3,9,352.87,9549,1,1.53,3.0,1,0,0,760,True,2,3,3,1,2,2,2,2,Premium Phones
45160,9824,43,2,6,337.65,18144,2,5.7,3.0,2,1,3,863,True,2,2,3,1,4,3,3,0,Budget Phones
45161,845,31,1,10,633.43,26433,5,0.78,3.0,1,6,0,988,True,2,3,4,2,3,2,0,1,Mid Range Phones
45162,28869,27,2,14,442.08,30015,0,3.67,3.0,2,5,0,652,True,3,1,3,2,3,2,2,2,Premium Phones
45163,33537,41,1,11,939.77,45343,6,83.0,4.0,2,4,2,285,True,3,5,4,2,2,3,1,3,Gaming Phones
45164,9465,34,2,6,637.585,18890,2,5.7,1.0,1,1,3,455,True,1,3,1,1,1,1,4,2,Premium Phones
